OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountRate,UnitCost,ListPrice,Category,GrossSales,DiscountValue,NetSales,COGS,ShippingCost,PaymentCost
O503313,2025-08-13,C11090,P2043,1,0.1,34.43,56.92,Electronics,56.92,5.69,51.23,34.43,5.18,1.41
O503314,2026-04-17,C10924,P2046,2,0.05,41.9,79.58,Sports,159.16,7.96,151.2,83.8,8.98,3.38
O503315,2025-05-06,C11145,P2059,2,0.1,74.58,192.13,Electronics,384.26,38.43,345.83,149.16,5.72,10.82
O503316,2025-01-24,C10147,P2037,1,0.0,19.43,42.14,Home,42.14,0.0,42.14,19.43,6.65,1.08
O503317,2025-04-04,C10213,P2079,2,0.1,76.11,150.73,Apparel,301.46,30.15,271.31,152.22,5.97,7.87
O503318,2025-06-01,C10222,P2076,1,0.0,94.33,153.36,Apparel,153.36,0.0,153.36,94.33,2.51,4.18
O503319,2025-05-21,C10121,P2019,2,0.0,28.46,61.03,Sports,122.06,0.0,122.06,56.92,3.11,3.67
O503320,2025-04-02,C10019,P2000,1,0.0,20.01,46.3,Beauty,46.3,0.0,46.3,20.01,4.72,1.27
O503321,2025-06-24,C11085,P2035,1,0.0,33.04,85.13,Beauty,85.13,0.0,85.13,33.04,3.12,2.21
O503322,2025-03-29,C10730,P2049,1,0.05,75.64,173.14,Apparel,173.14,8.66,164.48,75.64,3.98,4.17
O503323,2025-08-31,C10129,P2027,2,0.1,39.51,103.84,Electronics,207.68,20.77,186.91,79.02,5.22,5.55
O503324,2025-10-10,C10173,P2064,1,0.05,92.82,194.3,Sports,194.3,9.72,184.58,92.82,2.5,5.29
O503325,2025-04-04,C11075,P2052,1,0.0,85.13,212.17,Beauty,212.17,0.0,212.17,85.13,6.33,5.63
O503326,2025-08-24,C10757,P2059,2,0.15,74.58,192.13,Electronics,384.26,57.64,326.62,149.16,4.47,6.18
O503327,2026-06-23,C10366,P2021,1,0.05,75.19,147.18,Electronics,147.18,7.36,139.82,75.19,4.29,3.39
O503328,2025-12-12,C10776,P2055,3,0.0,14.94,29.55,Sports,88.65,0.0,88.65,44.82,3.37,1.72
O503329,2025-01-18,C10237,P2012,2,0.0,91.5,250.58,Home,501.16,0.0,501.16,183.0,2.87,14.98
O503330,2025-04-06,C10444,P2017,1,0.2,42.64,69.06,Apparel,69.06,13.81,55.25,42.64,5.71,1.23
O503331,2025-03-15,C10347,P2029,2,0.1,30.95,55.54,Apparel,111.08,11.11,99.97,61.9,4.04,2.41
O503332,2025-10-03,C10488,P2055,1,0.15,14.94,29.55,Sports,29.55,4.43,25.12,14.94,4.76,0.75
O503333,2026-02-01,C10495,P2043,2,0.0,34.43,56.92,Electronics,113.84,0.0,113.84,68.86,2.5,3.0
O503334,2026-03-27,C10579,P2057,1,0.0,24.55,53.8,Beauty,53.8,0.0,53.8,24.55,6.9,1.52
O503335,2025-09-20,C10497,P2077,3,0.0,99.36,190.12,Apparel,570.36,0.0,570.36,298.08,2.5,17.65
O503336,2025-04-05,C10202,P2018,1,0.25,23.1,60.58,Apparel,60.58,15.14,45.44,23.1,5.83,1.05
O503337,2026-02-06,C10410,P2064,1,0.2,92.82,194.3,Sports,194.3,38.86,155.44,92.82,7.59,3.97
O503338,2025-04-29,C10594,P2068,1,0.1,54.46,128.05,Home,128.05,12.81,115.24,54.46,7.18,2.13
O503339,2025-07-03,C10122,P2002,1,0.25,36.16,61.12,Beauty,61.12,15.28,45.84,36.16,7.64,1.39
O503340,2025-01-01,C10243,P2007,1,0.0,81.19,138.2,Apparel,138.2,0.0,138.2,81.19,5.78,3.91
O503341,2025-12-28,C10439,P2061,2,0.05,92.46,150.56,Sports,301.12,15.06,286.06,184.92,6.87,8.58
O503342,2026-01-09,C10730,P2041,3,0.15,53.15,104.66,Apparel,313.98,47.1,266.88,159.45,5.25,6.27
O503343,2026-05-07,C10331,P2045,1,0.25,54.87,109.92,Sports,109.92,27.48,82.44,54.87,5.64,1.88
O503344,2025-11-10,C10288,P2027,1,0.1,39.51,103.84,Electronics,103.84,10.38,93.46,39.51,4.24,2.09
O503345,2026-03-13,C10850,P2052,2,0.1,85.13,212.17,Beauty,424.34,42.43,381.91,170.26,5.2,8.47
O503346,2025-04-30,C10121,P2048,3,0.1,26.01,65.12,Home,195.36,19.54,175.82,78.03,5.46,3.29
O503347,2025-10-17,C10222,P2034,1,0.1,84.74,206.91,Electronics,206.91,20.69,186.22,84.74,7.29,4.0
O503348,2025-08-29,C10715,P2038,1,0.15,61.98,100.85,Sports,100.85,15.13,85.72,61.98,3.89,2.58
O503349,2026-03-29,C10911,P2037,2,0.05,19.43,42.14,Home,84.28,4.21,80.07,38.86,4.48,2.0
O503350,2025-06-11,C10119,P2004,2,0.0,82.13,229.05,Sports,458.1,0.0,458.1,164.26,6.68,12.16
O503351,2025-10-23,C10808,P2024,1,0.2,38.64,85.56,Electronics,85.56,17.11,68.45,38.64,6.5,1.58
O503352,2026-03-25,C10256,P2049,2,0.2,75.64,173.14,Apparel,346.28,69.26,277.02,151.28,6.23,8.08
O503353,2026-03-18,C10682,P2063,2,0.1,107.79,241.07,Sports,482.14,48.21,433.93,215.58,6.41,12.17
O503354,2026-05-31,C10659,P2079,2,0.05,76.11,150.73,Apparel,301.46,15.07,286.39,152.22,3.02,5.79
O503355,2025-11-03,C10334,P2055,1,0.05,14.94,29.55,Sports,29.55,1.48,28.07,14.94,3.54,0.67
O503356,2026-01-12,C10439,P2031,3,0.0,54.53,117.07,Sports,351.21,0.0,351.21,163.59,3.34,8.51
O503357,2025-04-26,C11127,P2043,1,0.0,34.43,56.92,Electronics,56.92,0.0,56.92,34.43,3.63,1.66
O503358,2026-02-08,C10219,P2006,1,0.1,90.83,200.16,Electronics,200.16,20.02,180.14,90.83,5.41,4.9
O503359,2026-01-16,C10792,P2014,1,0.1,105.6,279.48,Beauty,279.48,27.95,251.53,105.6,3.63,7.89
O503360,2026-03-07,C10987,P2013,1,0.05,14.91,32.18,Beauty,32.18,1.61,30.57,14.91,2.96,0.64
O503361,2025-04-29,C10718,P2044,1,0.15,96.39,166.51,Electronics,166.51,24.98,141.53,96.39,3.87,3.54
O503362,2025-10-26,C10008,P2043,2,0.0,34.43,56.92,Electronics,113.84,0.0,113.84,68.86,6.41,3.51
O503363,2025-05-29,C10384,P2073,1,0.05,103.53,278.8,Apparel,278.8,13.94,264.86,103.53,3.31,6.79
O503364,2025-11-30,C11029,P2006,2,0.2,90.83,200.16,Electronics,400.32,80.06,320.26,181.66,7.04,10.05
O503365,2026-06-23,C10900,P2075,3,0.0,49.49,125.61,Electronics,376.83,0.0,376.83,148.47,5.95,9.64
O503366,2026-03-25,C10536,P2035,1,0.1,33.04,85.13,Beauty,85.13,8.51,76.62,33.04,6.18,2.42
O503367,2026-04-25,C10444,P2010,1,0.05,105.58,212.84,Electronics,212.84,10.64,202.2,105.58,5.26,4.96
O503368,2025-11-23,C10744,P2017,3,0.1,42.64,69.06,Apparel,207.18,20.72,186.46,127.92,6.05,5.71
O503369,2025-01-01,C10803,P2042,3,0.15,21.36,43.17,Sports,129.51,19.43,110.08,64.08,5.09,2.64
O503370,2025-07-16,C10191,P2061,3,0.05,92.46,150.56,Sports,451.68,22.58,429.1,277.38,3.87,11.68
O503371,2025-07-06,C10925,P2025,3,0.0,59.62,149.3,Electronics,447.9,0.0,447.9,178.86,3.25,11.23
O503372,2026-06-06,C10832,P2001,1,0.0,67.86,159.31,Electronics,159.31,0.0,159.31,67.86,5.66,3.39
O503373,2026-06-23,C10071,P2067,2,0.2,89.48,177.38,Sports,354.76,70.95,283.81,178.96,2.5,6.47
O503374,2025-09-11,C10728,P2075,2,0.05,49.49,125.61,Electronics,251.22,12.56,238.66,98.98,5.08,4.99
O503375,2025-03-09,C11087,P2043,3,0.15,34.43,56.92,Electronics,170.76,25.61,145.15,103.29,3.6,3.38
O503376,2025-10-03,C10899,P2041,1,0.15,53.15,104.66,Apparel,104.66,15.7,88.96,53.15,3.16,2.83
O503377,2025-09-20,C10284,P2051,1,0.0,21.09,56.25,Home,56.25,0.0,56.25,21.09,4.62,1.53
O503378,2025-07-28,C10114,P2039,1,0.05,88.55,225.55,Beauty,225.55,11.28,214.27,88.55,6.15,4.37
O503379,2025-06-10,C10315,P2039,1,0.1,88.55,225.55,Beauty,225.55,22.56,203.0,88.55,5.19,5.11
O503380,2025-02-24,C10515,P2075,2,0.05,49.49,125.61,Electronics,251.22,12.56,238.66,98.98,3.37,5.3
O503381,2025-08-12,C11001,P2047,2,0.0,23.95,36.37,Sports,72.74,0.0,72.74,47.9,4.74,2.09
O503382,2025-08-30,C10106,P2000,1,0.0,20.01,46.3,Beauty,46.3,0.0,46.3,20.01,3.85,1.09
O503383,2026-06-20,C10329,P2022,2,0.2,39.69,79.46,Beauty,158.92,31.78,127.14,79.38,6.71,4.04
O503384,2026-02-21,C10306,P2011,3,0.1,25.59,43.62,Electronics,130.86,13.09,117.77,76.77,4.27,3.74
O503385,2025-03-01,C10088,P2072,1,0.05,85.85,152.66,Sports,152.66,7.63,145.03,85.85,5.55,4.19
O503386,2025-06-20,C10579,P2059,2,0.1,74.58,192.13,Electronics,384.26,38.43,345.83,149.16,7.25,10.5
O503387,2026-01-30,C10994,P2048,2,0.0,26.01,65.12,Home,130.24,0.0,130.24,52.02,5.26,2.63
O503388,2025-05-01,C10156,P2005,3,0.1,21.42,39.38,Sports,118.14,11.81,106.33,64.26,5.3,2.21
O503389,2025-03-06,C11118,P2059,1,0.0,74.58,192.13,Electronics,192.13,0.0,192.13,74.58,5.43,5.89
O503390,2025-08-29,C10210,P2050,1,0.0,47.62,83.27,Beauty,83.27,0.0,83.27,47.62,4.98,2.05
O503391,2026-01-09,C11135,P2068,2,0.1,54.46,128.05,Home,256.1,25.61,230.49,108.92,7.03,4.31
O503392,2026-05-11,C11041,P2038,2,0.0,61.98,100.85,Sports,201.7,0.0,201.7,123.96,6.38,3.66
O503393,2025-03-21,C10869,P2008,3,0.15,64.11,126.24,Beauty,378.72,56.81,321.91,192.33,3.01,8.42
O503394,2025-09-20,C10482,P2046,1,0.05,41.9,79.58,Sports,79.58,3.98,75.6,41.9,6.01,2.04
O503395,2025-01-13,C10072,P2006,2,0.05,90.83,200.16,Electronics,400.32,20.02,380.3,181.66,5.22,10.03
O503396,2026-04-26,C11177,P2014,3,0.0,105.6,279.48,Beauty,838.44,0.0,838.44,316.8,4.35,26.14
O503397,2025-04-14,C10134,P2076,2,0.1,94.33,153.36,Apparel,306.72,30.67,276.05,188.66,5.04,5.63
O503398,2025-04-26,C11024,P2025,2,0.0,59.62,149.3,Electronics,298.6,0.0,298.6,119.24,7.84,7.14
O503399,2025-08-01,C10870,P2059,1,0.05,74.58,192.13,Electronics,192.13,9.61,182.52,74.58,6.57,4.41
O503400,2025-06-01,C10414,P2022,3,0.2,39.69,79.46,Beauty,238.38,47.68,190.7,119.07,4.31,5.12
O503401,2025-09-07,C10303,P2079,1,0.0,76.11,150.73,Apparel,150.73,0.0,150.73,76.11,4.7,3.63
O503402,2026-03-10,C10912,P2014,3,0.0,105.6,279.48,Beauty,838.44,0.0,838.44,316.8,6.49,26.73
O503403,2026-05-10,C10028,P2045,1,0.2,54.87,109.92,Sports,109.92,21.98,87.94,54.87,5.34,1.9
O503404,2026-04-24,C10998,P2066,2,0.1,21.23,45.94,Beauty,91.88,9.19,82.69,42.46,7.61,1.98
O503405,2026-03-29,C10522,P2025,2,0.15,59.62,149.3,Electronics,298.6,44.79,253.81,119.24,5.24,4.9
O503406,2025-10-04,C10681,P2039,2,0.15,88.55,225.55,Beauty,451.1,67.67,383.44,177.1,6.01,8.47
O503407,2025-09-16,C10060,P2047,2,0.1,23.95,36.37,Sports,72.74,7.27,65.47,47.9,6.84,1.55
O503408,2026-05-02,C10966,P2052,2,0.0,85.13,212.17,Beauty,424.34,0.0,424.34,170.26,6.22,9.5
O503409,2026-05-18,C10599,P2048,1,0.05,26.01,65.12,Home,65.12,3.26,61.86,26.01,3.15,1.71
O503410,2025-05-24,C10496,P2077,3,0.0,99.36,190.12,Apparel,570.36,0.0,570.36,298.08,4.68,12.49
O503411,2026-04-26,C10742,P2038,2,0.2,61.98,100.85,Sports,201.7,40.34,161.36,123.96,2.5,2.92
O503412,2026-01-25,C10133,P2017,1,0.1,42.64,69.06,Apparel,69.06,6.91,62.15,42.64,5.01,1.45
O503413,2025-08-05,C10187,P2031,2,0.05,54.53,117.07,Sports,234.14,11.71,222.43,109.06,5.75,4.32
O503414,2026-05-04,C10201,P2043,1,0.0,34.43,56.92,Electronics,56.92,0.0,56.92,34.43,6.99,1.33
O503415,2025-08-14,C11173,P2056,2,0.05,12.18,29.13,Home,58.26,2.91,55.35,24.36,4.83,1.69
O503416,2025-07-13,C10480,P2012,1,0.1,91.5,250.58,Home,250.58,25.06,225.52,91.5,5.44,4.88
O503417,2025-11-05,C11097,P2046,1,0.2,41.9,79.58,Sports,79.58,15.92,63.66,41.9,3.85,1.75
O503418,2025-08-25,C11155,P2078,1,0.05,80.99,151.9,Beauty,151.9,7.6,144.3,80.99,4.6,2.65
O503419,2026-02-03,C10859,P2063,2,0.1,107.79,241.07,Sports,482.14,48.21,433.93,215.58,6.76,9.96
O503420,2026-02-25,C11016,P2022,2,0.15,39.69,79.46,Beauty,158.92,23.84,135.08,79.38,6.04,3.5
O503421,2025-09-02,C10173,P2039,1,0.0,88.55,225.55,Beauty,225.55,0.0,225.55,88.55,5.4,7.04
O503422,2025-10-24,C10897,P2038,1,0.25,61.98,100.85,Sports,100.85,25.21,75.64,61.98,6.56,2.24
O503423,2025-05-28,C10468,P2004,2,0.05,82.13,229.05,Sports,458.1,22.9,435.2,164.26,4.67,8.78
O503424,2025-05-26,C10621,P2047,2,0.0,23.95,36.37,Sports,72.74,0.0,72.74,47.9,5.32,2.28
O503425,2025-08-13,C10041,P2036,3,0.1,79.57,186.92,Apparel,560.76,56.08,504.68,238.71,8.19,13.3
O503426,2026-04-17,C10385,P2058,1,0.1,56.31,124.87,Electronics,124.87,12.49,112.38,56.31,5.63,2.8
O503427,2025-03-05,C11038,P2055,1,0.2,14.94,29.55,Sports,29.55,5.91,23.64,14.94,5.44,0.59
O503428,2025-02-08,C10747,P2042,2,0.2,21.36,43.17,Sports,86.34,17.27,69.07,42.72,5.95,1.55
O503429,2025-03-31,C10688,P2070,3,0.2,80.41,185.88,Sports,557.64,111.53,446.11,241.23,3.34,10.13
O503430,2025-12-12,C10962,P2002,1,0.2,36.16,61.12,Beauty,61.12,12.22,48.9,36.16,6.33,1.44
O503431,2025-03-22,C10166,P2006,2,0.0,90.83,200.16,Electronics,400.32,0.0,400.32,181.66,4.78,10.85
O503432,2025-03-10,C10488,P2008,2,0.0,64.11,126.24,Beauty,252.48,0.0,252.48,128.22,5.25,7.16
O503433,2026-04-23,C11039,P2006,1,0.05,90.83,200.16,Electronics,200.16,10.01,190.15,90.83,6.95,4.24
O503434,2025-08-09,C10480,P2077,1,0.05,99.36,190.12,Apparel,190.12,9.51,180.61,99.36,3.63,4.99
O503435,2026-01-10,C10405,P2003,1,0.15,103.86,246.21,Sports,246.21,36.93,209.28,103.86,4.51,4.22
O503436,2025-03-04,C10482,P2031,1,0.05,54.53,117.07,Sports,117.07,5.85,111.22,54.53,5.46,2.27
O503437,2026-02-07,C10034,P2046,1,0.2,41.9,79.58,Sports,79.58,15.92,63.66,41.9,2.5,1.57
O503438,2026-05-30,C10178,P2028,1,0.0,49.21,76.08,Beauty,76.08,0.0,76.08,49.21,5.53,2.11
O503439,2025-12-11,C11023,P2058,2,0.0,56.31,124.87,Electronics,249.74,0.0,249.74,112.62,6.78,6.46
O503440,2026-02-15,C10796,P2040,1,0.1,46.24,112.16,Electronics,112.16,11.22,100.94,46.24,8.58,2.53
O503441,2026-02-04,C10442,P2064,2,0.05,92.82,194.3,Sports,388.6,19.43,369.17,185.64,7.26,11.64
O503442,2026-03-27,C11192,P2072,1,0.0,85.85,152.66,Sports,152.66,0.0,152.66,85.85,7.25,2.92
O503443,2026-04-14,C10872,P2035,1,0.1,33.04,85.13,Beauty,85.13,8.51,76.62,33.04,5.16,2.33
O503444,2026-04-08,C10425,P2062,3,0.2,69.71,151.88,Beauty,455.64,91.13,364.51,209.13,3.57,9.11
O503445,2025-05-19,C10059,P2030,1,0.25,81.44,160.67,Electronics,160.67,40.17,120.5,81.44,3.19,3.17
O503446,2025-08-05,C10473,P2043,2,0.15,34.43,56.92,Electronics,113.84,17.08,96.76,68.86,5.54,1.97
O503447,2025-06-22,C10258,P2044,3,0.0,96.39,166.51,Electronics,499.53,0.0,499.53,289.17,3.79,13.11
O503448,2026-03-14,C10722,P2027,1,0.05,39.51,103.84,Electronics,103.84,5.19,98.65,39.51,5.44,2.44
O503449,2025-02-22,C10892,P2050,1,0.1,47.62,83.27,Beauty,83.27,8.33,74.94,47.62,5.94,2.14
O503450,2025-12-13,C10069,P2062,2,0.1,69.71,151.88,Beauty,303.76,30.38,273.38,139.42,3.6,7.76
O503451,2025-07-27,C11041,P2052,1,0.0,85.13,212.17,Beauty,212.17,0.0,212.17,85.13,3.22,4.21
O503452,2026-04-18,C10267,P2023,3,0.0,99.43,207.17,Apparel,621.51,0.0,621.51,298.29,6.02,14.58
O503453,2026-01-13,C11183,P2046,3,0.1,41.9,79.58,Sports,238.74,23.87,214.87,125.7,4.83,5.52
O503454,2025-10-10,C11153,P2005,2,0.15,21.42,39.38,Sports,78.76,11.81,66.95,42.84,4.26,2.04
O503455,2025-02-14,C10190,P2020,2,0.0,96.28,147.84,Home,295.68,0.0,295.68,192.56,3.89,7.99
O503456,2025-06-24,C11140,P2055,1,0.0,14.94,29.55,Sports,29.55,0.0,29.55,14.94,3.4,0.75
O503457,2025-03-29,C10499,P2041,2,0.0,53.15,104.66,Apparel,209.32,0.0,209.32,106.3,5.36,5.76
O503458,2025-03-20,C10567,P2010,2,0.0,105.58,212.84,Electronics,425.68,0.0,425.68,211.16,5.17,10.15
O503459,2025-08-01,C10405,P2003,1,0.1,103.86,246.21,Sports,246.21,24.62,221.59,103.86,3.82,6.05
O503460,2025-06-14,C10968,P2069,1,0.0,90.63,175.87,Apparel,175.87,0.0,175.87,90.63,3.58,4.16
O503461,2025-05-27,C10752,P2025,1,0.0,59.62,149.3,Electronics,149.3,0.0,149.3,59.62,4.13,4.41
O503462,2025-04-02,C10495,P2048,1,0.1,26.01,65.12,Home,65.12,6.51,58.61,26.01,4.07,1.14
O503463,2026-03-27,C10649,P2046,2,0.1,41.9,79.58,Sports,159.16,15.92,143.24,83.8,4.82,3.83
O503464,2025-06-08,C10129,P2009,1,0.15,89.03,195.13,Home,195.13,29.27,165.86,89.03,2.74,4.26
O503465,2025-03-21,C10759,P2077,1,0.1,99.36,190.12,Apparel,190.12,19.01,171.11,99.36,7.67,4.59
O503466,2026-02-10,C10700,P2052,1,0.1,85.13,212.17,Beauty,212.17,21.22,190.95,85.13,3.85,6.1
O503467,2025-06-16,C10436,P2024,2,0.25,38.64,85.56,Electronics,171.12,42.78,128.34,77.28,5.26,3.67
O503468,2026-06-09,C10804,P2032,2,0.1,83.59,176.17,Apparel,352.34,35.23,317.11,167.18,5.76,9.85
O503469,2026-01-11,C11126,P2013,2,0.05,14.91,32.18,Beauty,64.36,3.22,61.14,29.82,4.48,1.84
O503470,2025-09-06,C10312,P2007,3,0.05,81.19,138.2,Apparel,414.6,20.73,393.87,243.57,2.58,11.36
O503471,2026-04-20,C11023,P2002,1,0.1,36.16,61.12,Beauty,61.12,6.11,55.01,36.16,7.08,1.35
O503472,2025-11-18,C10157,P2062,1,0.05,69.71,151.88,Beauty,151.88,7.59,144.29,69.71,6.19,2.71
O503473,2026-04-05,C10357,P2079,2,0.1,76.11,150.73,Apparel,301.46,30.15,271.31,152.22,6.1,6.12
O503474,2026-02-25,C10842,P2041,2,0.0,53.15,104.66,Apparel,209.32,0.0,209.32,106.3,6.82,5.68
O503475,2025-01-23,C10258,P2063,1,0.1,107.79,241.07,Sports,241.07,24.11,216.96,107.79,2.5,6.04
O503476,2025-02-16,C10496,P2050,2,0.1,47.62,83.27,Beauty,166.54,16.65,149.89,95.24,2.5,3.92
O503477,2025-03-10,C10806,P2069,1,0.25,90.63,175.87,Apparel,175.87,43.97,131.9,90.63,5.68,2.94
O503478,2026-01-25,C10770,P2044,1,0.2,96.39,166.51,Electronics,166.51,33.3,133.21,96.39,6.99,3.95
O503479,2026-05-16,C10338,P2054,2,0.0,19.42,50.24,Beauty,100.48,0.0,100.48,38.84,6.43,2.95
O503480,2025-04-17,C10999,P2020,3,0.05,96.28,147.84,Home,443.52,22.18,421.34,288.84,2.5,12.61
O503481,2025-08-04,C10731,P2002,2,0.1,36.16,61.12,Beauty,122.24,12.22,110.02,72.32,5.07,3.23
O503482,2026-05-09,C10492,P2027,1,0.0,39.51,103.84,Electronics,103.84,0.0,103.84,39.51,7.23,3.29
O503483,2026-01-26,C10633,P2036,3,0.0,79.57,186.92,Apparel,560.76,0.0,560.76,238.71,6.98,11.06
O503484,2026-05-19,C10073,P2051,1,0.2,21.09,56.25,Home,56.25,11.25,45.0,21.09,6.83,0.86
O503485,2025-05-07,C10989,P2054,1,0.1,19.42,50.24,Beauty,50.24,5.02,45.22,19.42,5.66,1.12
O503486,2025-07-12,C11137,P2001,1,0.1,67.86,159.31,Electronics,159.31,15.93,143.38,67.86,7.93,3.64
O503487,2025-06-25,C10189,P2038,3,0.1,61.98,100.85,Sports,302.55,30.25,272.29,185.94,6.19,7.28
O503488,2025-03-15,C11056,P2075,1,0.0,49.49,125.61,Electronics,125.61,0.0,125.61,49.49,7.82,2.74
O503489,2026-03-26,C10732,P2073,1,0.1,103.53,278.8,Apparel,278.8,27.88,250.92,103.53,4.24,7.58
O503490,2025-12-04,C10492,P2027,1,0.1,39.51,103.84,Electronics,103.84,10.38,93.46,39.51,6.74,1.72
O503491,2025-12-08,C10325,P2053,1,0.2,95.73,175.96,Electronics,175.96,35.19,140.77,95.73,6.82,3.24
O503492,2025-05-29,C10145,P2062,2,0.1,69.71,151.88,Beauty,303.76,30.38,273.38,139.42,4.44,6.92
O503493,2025-03-14,C10747,P2000,2,0.15,20.01,46.3,Beauty,92.6,13.89,78.71,40.02,6.5,1.81
O503494,2025-11-03,C10468,P2053,1,0.1,95.73,175.96,Electronics,175.96,17.6,158.36,95.73,3.72,3.67
O503495,2025-09-09,C10567,P2059,1,0.0,74.58,192.13,Electronics,192.13,0.0,192.13,74.58,4.28,4.42
O503496,2026-03-03,C10236,P2062,2,0.15,69.71,151.88,Beauty,303.76,45.56,258.2,139.42,6.23,5.1
O503497,2025-08-28,C10503,P2028,2,0.0,49.21,76.08,Beauty,152.16,0.0,152.16,98.42,3.97,2.87
O503498,2025-08-12,C10365,P2053,1,0.2,95.73,175.96,Electronics,175.96,35.19,140.77,95.73,4.13,3.89
O503499,2026-01-18,C10193,P2079,1,0.25,76.11,150.73,Apparel,150.73,37.68,113.05,76.11,3.47,3.29
O503500,2025-06-24,C10750,P2044,3,0.1,96.39,166.51,Electronics,499.53,49.95,449.58,289.17,6.64,12.04
O503501,2025-10-27,C10936,P2013,3,0.2,14.91,32.18,Beauty,96.54,19.31,77.23,44.73,7.19,1.56
O503502,2026-04-21,C10222,P2012,1,0.05,91.5,250.58,Home,250.58,12.53,238.05,91.5,4.43,6.43
O503503,2025-10-13,C10456,P2079,1,0.05,76.11,150.73,Apparel,150.73,7.54,143.19,76.11,6.75,3.48
O503504,2025-10-21,C10526,P2074,3,0.2,60.53,130.38,Sports,391.14,78.23,312.91,181.59,8.12,9.11
O503505,2025-08-27,C10313,P2059,2,0.05,74.58,192.13,Electronics,384.26,19.21,365.05,149.16,3.73,10.62
O503506,2026-06-04,C10997,P2033,2,0.05,102.58,280.83,Apparel,561.66,28.08,533.58,205.16,6.53,12.26
O503507,2025-07-21,C10014,P2076,3,0.15,94.33,153.36,Apparel,460.08,69.01,391.07,282.99,6.01,7.07
O503508,2026-05-04,C10444,P2005,2,0.1,21.42,39.38,Sports,78.76,7.88,70.88,42.84,3.76,2.1
O503509,2026-02-21,C11188,P2002,3,0.0,36.16,61.12,Beauty,183.36,0.0,183.36,108.48,4.95,3.53
O503510,2026-05-20,C11077,P2034,3,0.15,84.74,206.91,Electronics,620.73,93.11,527.62,254.22,6.7,15.72
O503511,2025-06-13,C10211,P2076,2,0.0,94.33,153.36,Apparel,306.72,0.0,306.72,188.66,6.08,7.58
O503512,2025-05-05,C10593,P2023,1,0.05,99.43,207.17,Apparel,207.17,10.36,196.81,99.43,5.86,4.23
O503513,2026-01-23,C10836,P2068,1,0.1,54.46,128.05,Home,128.05,12.81,115.24,54.46,5.05,2.46
O503514,2025-08-18,C11077,P2054,1,0.05,19.42,50.24,Beauty,50.24,2.51,47.73,19.42,5.21,1.23
O503515,2025-08-13,C10216,P2002,1,0.05,36.16,61.12,Beauty,61.12,3.06,58.06,36.16,2.5,1.55
O503516,2025-06-02,C10126,P2045,3,0.1,54.87,109.92,Sports,329.76,32.98,296.78,164.61,7.48,8.1
O503517,2025-05-15,C10307,P2040,1,0.0,46.24,112.16,Electronics,112.16,0.0,112.16,46.24,2.5,2.58
O503518,2025-12-26,C10351,P2030,1,0.1,81.44,160.67,Electronics,160.67,16.07,144.6,81.44,5.43,2.96
O503519,2025-06-02,C10656,P2018,1,0.2,23.1,60.58,Apparel,60.58,12.12,48.46,23.1,2.5,1.46
O503520,2025-01-31,C11137,P2069,1,0.05,90.63,175.87,Apparel,175.87,8.79,167.08,90.63,5.41,3.81
O503521,2025-10-17,C10293,P2064,3,0.05,92.82,194.3,Sports,582.9,29.15,553.76,278.46,3.85,13.21
O503522,2025-06-15,C10697,P2008,3,0.0,64.11,126.24,Beauty,378.72,0.0,378.72,192.33,5.63,9.96
O503523,2026-01-20,C10283,P2063,3,0.15,107.79,241.07,Sports,723.21,108.48,614.73,323.37,3.71,11.51
O503524,2025-11-29,C10409,P2057,2,0.0,24.55,53.8,Beauty,107.6,0.0,107.6,49.1,3.68,2.63
O503525,2026-05-11,C10641,P2012,1,0.05,91.5,250.58,Home,250.58,12.53,238.05,91.5,5.45,5.0
O503526,2025-01-29,C10774,P2077,2,0.05,99.36,190.12,Apparel,380.24,19.01,361.23,198.72,3.55,6.64
O503527,2025-02-26,C10470,P2003,1,0.0,103.86,246.21,Sports,246.21,0.0,246.21,103.86,4.94,5.8
O503528,2026-03-31,C10872,P2002,1,0.1,36.16,61.12,Beauty,61.12,6.11,55.01,36.16,5.18,1.03
O503529,2026-04-17,C11194,P2028,1,0.15,49.21,76.08,Beauty,76.08,11.41,64.67,49.21,7.67,1.97
O503530,2026-02-03,C10761,P2060,2,0.05,91.93,225.41,Sports,450.82,22.54,428.28,183.86,4.33,9.4
O503531,2025-05-06,C10094,P2056,3,0.2,12.18,29.13,Home,87.39,17.48,69.91,36.54,3.34,1.54
O503532,2025-01-31,C11059,P2059,2,0.15,74.58,192.13,Electronics,384.26,57.64,326.62,149.16,5.09,6.76
O503533,2026-06-06,C10455,P2038,1,0.1,61.98,100.85,Sports,100.85,10.09,90.76,61.98,4.18,2.1
O503534,2025-06-06,C10225,P2063,2,0.2,107.79,241.07,Sports,482.14,96.43,385.71,215.58,4.09,9.2
O503535,2025-09-06,C11189,P2074,1,0.05,60.53,130.38,Sports,130.38,6.52,123.86,60.53,5.15,3.78
O503536,2025-07-19,C11141,P2064,2,0.05,92.82,194.3,Sports,388.6,19.43,369.17,185.64,6.17,6.72
O503537,2026-01-22,C10818,P2077,3,0.0,99.36,190.12,Apparel,570.36,0.0,570.36,298.08,2.85,14.86
O503538,2025-08-21,C10681,P2004,2,0.0,82.13,229.05,Sports,458.1,0.0,458.1,164.26,4.23,8.48
